index,published,keyword,domain,language,valid,title,description,url,image,archive,content,quote,de,en,la,added
ca1fb8ff72ca33c4ccabb8c5bc2fe49b,2026-09-02T00:00:00Z,'+heat climate change',www.nature.com,en,0.6,UN finally admits global warming will shoot past 1.5 ºC climate limit,"Earth will breach a long-standing target before the end of the decade, report says.",https://www.nature.com/articles/d41586-026-02753-5,https://media.nature.com/lw1200/magazine-assets/d41586-026-02753-5/d41586-026-02753-5_53199302.jpg,,"A cooling station in Cologne, Germany, offered relief during a June heat wave exacerbated by climate change. Credit: Ina Fassbender/AFP/Getty
The goal of limiting global warming to 1.5 ºC to avoid t… [+1829 chars]",,"Die Vereinten Nationen geben endlich zu, dass die globale Erwärmung die Klimagrenze von 1,5 °C überschreiten wird. Dem Bericht zufolge wird die Erde noch vor Ende des Jahrzehnts ein langjähriges Ziel durchbrechen.","UN finally admits global warming will shoot past 1.5 ºC climate limit. Earth will breach a long-standing target before the end of the decade, report says.","IR tandem admittit calefactionem globalem iaculaturam praeter 1.5 C limitem climatis. Terra signum diuturnum ante finem decennii, fama dicit.",2026-09-03 06:30:33+00:00
03d55d5062da2bcbbf5e33dcd2891cf0,2026-09-02T09:00:00Z,'+heat air condition',www.npr.org,en,0.3,He died in a sweltering house. Why doesn't his death record show it?,"When Arizona counts heat-related deaths, Adam Willson isn't included. His story shows how thousands of heat deaths can go uncounted every year in the United States.",https://www.npr.org/2026/09/02/nx-s1-5887544/heat-deaths-undercount,https://npr.brightspotcdn.com/dims3/default/strip/false/crop/3361x1890+370+655/resize/1400/quality/85/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2F9f%2Faf%2F977ff4f645f7985352b4db9cee2b%2F359a9872-edit.jpg,http://web.archive.org/web/20260903023901/https://www.npr.org/2026/09/02/nx-s1-5887544/heat-deaths-undercount,"An NPR investigation finds that heat kills thousands of Americans every year. But official records radically undercount the toll. In this series, we are bringing you stories that reveal why this happ… [+8044 chars]",,"Er starb in einem schwülen Haus. Warum zeigt seine Sterbeurkunde das nicht? Wenn Arizona hitzebedingte Todesfälle zählt, ist Adam Willson nicht enthalten. Seine Geschichte zeigt, wie in den Vereinigten Staaten jedes Jahr Tausende von Hitzetoten ungezählt bleiben können.","He died in a sweltering house. Why doesn't his death record show it?. When Arizona counts heat-related deaths, Adam Willson isn't included. His story shows how thousands of heat deaths can go uncounted every year in the United States.","Mortuus est in tabernis aedibus. Cur mors eius non indicat? Cum Arizona mortes calores relatas numerat, Adam Willson inclusus non est. Narratio eius ostendit quomodo milia caloris mortes quotannis in Civitatibus Foederatis numerari possunt.",2026-09-03 16:42:16+00:00
d8f0d3ddea6c4463ff1f190b2ca2686c,2026-09-01T03:25:00Z,'+heat drink',www.jalopnik.com,en,0.3,"Arizona Reduced Road Surface Heat Thanks To Reflective Coatings, But It Makes Ambient Air Even Hotter","The lighter roads absorb less heat, which helps with nighttime temperatures, but during the day, the air above the new asphalt is much warmer.",https://www.jalopnik.com/2247882/arizona-road-surface-reflective-anti-heat-increases-ambient-temps/,https://www.jalopnik.com/img/gallery/arizona-reduced-road-surface-heat-thanks-to-reflective-coatings-but-now-pedestrians-are-getting-cooked/l-intro-1788200022.jpg,,"Climate change is here, and current EPA attitudes probably mean it's here to stay. And in towns like Phoenix, Arizona, where it already runs really hot, locals are experimenting with measures to keep… [+1378 chars]",,"Arizona reduzierte die Erwärmung der Straßenoberfläche dank reflektierender Beschichtungen, macht die Umgebungsluft jedoch noch heißer. Die helleren Straßen absorbieren weniger Wärme, was bei Nachttemperaturen hilft, aber tagsüber ist die Luft über dem neuen Asphalt viel wärmer.","Arizona Reduced Road Surface Heat Thanks To Reflective Coatings, But It Makes Ambient Air Even Hotter. The lighter roads absorb less heat, which helps with nighttime temperatures, but during the day, the air above the new asphalt is much warmer.","Arizona Reduced Road Superficiem Caloris Gratias Reflectivae Coatings, Sed Ambientium Aeris Etiam Hotter. Leviores viae minus calorem hauriunt, qui temperaturis nocturnis adiuvat, sed interdiu, aer supra bitumen novum multo calidior est.",2026-09-03 21:22:25+00:00
f3272376ae50340860ea1738fb06c8b8,2026-09-01T05:00:01Z,'+heat drink',www.irishtimes.com,en,0.3,Sadhbh O'Neill: How worried should we be about this year’s ‘Super-Duper El Niño’?,"On a planet already overheating due to the build-up of greenhouse gases in the atmosphere, the 2026 El Niño will throw fuel on to a raging fire",https://www.irishtimes.com/opinion/2026/09/01/sadhbh-oneill-how-worried-should-we-be-about-this-years-super-duper-el-nino/,https://www.irishtimes.com/resizer/v2/WLY2OV5RF5EYZITRZGQI7F34LA.jpg?smart=true&auth=e692b917278abb3444109a5e91b9a7dc1ebe4d348871a4103a2fe25262c1b0ea&width=1200&height=630,,Should we be worried about El Niño? The phenomenon is a naturally occurring part of what is known as the ENSO cycle (the El Niño Southern Oscillation) and happens every two to seven years. The US Nat… [+5314 chars],,"Sadhbh O'Neill: Wie besorgt sollten wir uns über den diesjährigen „Super-Duper El Niño“ sein? Auf einem Planeten, der aufgrund der Ansammlung von Treibhausgasen in der Atmosphäre bereits überhitzt, wird der El Niño im Jahr 2026 Treibstoff in ein tobendes Feuer schleudern","Sadhbh O'Neill: How worried should we be about this year’s ‘Super-Duper El Niño’?. On a planet already overheating due to the build-up of greenhouse gases in the atmosphere, the 2026 El Niño will throw fuel on to a raging fire","Sadhbh O'Neill: Quomodo solliciti essemus de hoc anno 'Super-Duper El Niño'?. In planeta iam aestuante propter vapores in atmosphaera CONSERVATORIUM constructo, 2026 El Niño fomitem iaciet in ignem furentem.",2026-09-03 21:22:25+00:00
f52613cc4fe50d8531456f5121aed254,2026-09-01T05:57:44Z,'+heat drink',theconversation.com,en,0.3,"The collapse of a mountainside triggered Nepal’s devastating floods. As the region’s mountains heat up, it won’t be the last",Rock-ice avalanches like the one which caused catastrophe in Nepal and Tibet (China) are not new. But warmer conditions make them more likely.,https://theconversation.com/the-collapse-of-a-mountainside-triggered-nepals-devastating-floods-as-the-regions-mountains-heat-up-it-wont-be-the-last-290924,https://images.theconversation.com/files/757149/original/file-20260901-50-be630n.jpg?ixlib=rb-4.1.1&rect=0%2C0%2C6912%2C3456&q=45&auto=format&w=1356&h=668&fit=crop,http://web.archive.org/web/20260902034505/https://theconversation.com/the-collapse-of-a-mountainside-triggered-nepals-devastating-floods-as-the-regions-mountains-heat-up-it-wont-be-the-last-290924,"Prabin Ranabhat/AFP via Getty
On the morning of August 26, a section of mountain near Langtang Lirung peak in Nepal suddenly collapsed. 

A huge mass of rock, ice and debris plunged roughly 1,200 me… [+5855 chars]",,"Der Einsturz eines Berghangs löste in Nepal verheerende Überschwemmungen aus. Da sich die Berge der Region erwärmen, wird es nicht das letzte Mal sein. Felseislawinen wie jene, die in Nepal und Tibet (China) eine Katastrophe verursachten, sind nichts Neues. Aber wärmere Bedingungen machen sie wahrscheinlicher.","The collapse of a mountainside triggered Nepal’s devastating floods. As the region’s mountains heat up, it won’t be the last. Rock-ice avalanches like the one which caused catastrophe in Nepal and Tibet (China) are not new. But warmer conditions make them more likely.","Ruina montis utitur inundationibus Nepal's vastantibus. Cum calefacere montes regionis, ultimus non erit. Saxa-glacies avalanches sicut illa quae calamitatem in Nepal et Tibet (China) effecit, nova non sunt. Sed condiciones calidiores magis eos faciunt.",2026-09-03 21:22:25+00:00
7c5ed1c1f334fa3581b234e2cbdb4579,2026-09-01T00:00:00Z,'+heat climate change',www.nature.com,en,0.8,Large fisheries declines linked to compound and extreme climate events,"Climate change is increasing the frequency of extreme ocean conditions that disrupt marine ecosystems and fisheries. This study finds that compound marine heat and low-productivity extremes are linked to low fish catches worldwide, with impacts varying across…",https://www.nature.com/articles/s41467-026-77077-z.pdf,https://media.springernature.com/m685/springer-static/image/art%3A10.1038%2Fs41467-026-77077-z/MediaObjects/41467_2026_77077_Fig1_HTML.png,,"Significant global effects of univariate and compounded extremes on catches
Globally, across all EEZs, our analysis indicates that univariate extreme environmental conditions significantly increase … [+35218 chars]",,"Große Fischereirückgänge im Zusammenhang mit komplexen und extremen Klimaereignissen. Durch den Klimawandel kommt es immer häufiger zu extremen Meeresbedingungen, die Meeresökosysteme und Fischereien beeinträchtigen. Diese Studie kommt zu dem Schluss, dass verstärkte Meereshitze und extreme Produktivitätsverluste mit geringen Fischfängen weltweit verbunden sind, wobei die Auswirkungen von Land zu Land unterschiedlich sind.","Large fisheries declines linked to compound and extreme climate events. Climate change is increasing the frequency of extreme ocean conditions that disrupt marine ecosystems and fisheries. This study finds that compound marine heat and low-productivity extremes are linked to low fish catches worldwide, with impacts varying across…","Piscationes maximae declinationes ad composita et extrema eventus climatis conexi sunt. Mutatio climatis increscit crebras condiciones extremae oceani quae oecosystematis marinis et piscationibus perturbant. Hoc studium invenit quod mixtura caloris marini et extrema productivarum minorum conexione piscium comprehenditur, cum impactibus transversis variantibus.",2026-09-03 21:22:25+00:00
9ca18a947f7b807f6adeb48daf71b7d7,2026-09-03T03:29:02Z,'+warm spell',www.lifesciencesworld.com,en,0.3,What to do if a baby bird is cold?,"What to do if a baby bird is cold? If you find a cold baby bird, your priority is to warm it up quickly but gently. This usually involves providing external warmth using a heat source like a heating pad or warm water bottle wrapped in soft cloth, while simult…",https://www.lifesciencesworld.com/what-to-do-if-a-baby-bird-is-cold/,,,"What to do if a baby bird is cold?
If you find a cold baby bird, your priority is to warm it up quickly but gently. This usually involves providing external warmth using a heat source like a heating… [+10073 chars]",,"Was tun, wenn einem Vogelbaby kalt ist? Was tun, wenn einem Vogelbaby kalt ist? Wenn Sie ein kaltes Vogelbaby finden, besteht Ihre Priorität darin, es schnell, aber sanft aufzuwärmen. Dabei handelt es sich in der Regel um die Bereitstellung von Wärme von außen mithilfe einer Wärmequelle wie einem Heizkissen oder einer Wärmflasche, die in ein weiches Tuch gewickelt ist, während gleichzeitig…","What to do if a baby bird is cold?. What to do if a baby bird is cold? If you find a cold baby bird, your priority is to warm it up quickly but gently. This usually involves providing external warmth using a heat source like a heating pad or warm water bottle wrapped in soft cloth, while simult…","Quid facere, si avis infans frigida est?. Quid facerem si avis infans frigida sit? Si avem infantem frigidum inveneris, prioritas tua cito sed leniter calefaciat. Hoc fere implicat calorem externum utendo fonte calido utentem foveam aut utrem aquae calidae mollibus pannis involutum, dum simult…",2026-09-04 06:33:05+00:00
008738398c1aa64566bf1429bcf60c34,2026-09-02T01:30:11Z,'+heat wave',www.medicaldaily.com,en,0.8,"Two 2025 Heat Waves Were Linked to More Than 13,000 Extra Emergency Room Visits in 19 States","A new Nature Health study links two 2025 heat waves to 13,000 excess ER visits across 19 states, with kidney disease driving much of the burden.",https://www.medicaldaily.com/heat-wave-emergency-department-visits-kidney-disease-study-478054,https://d.medicaldaily.com/en/full/485319/finn-gomez-getty-images.jpg,,"Two heat waves in the summer of 2025 were associated with more than 13,000 additional emergency department visits across 19 Eastern states, according to research published Monday in Nature Health. Th… [+8087 chars]",,"Zwei Hitzewellen im Jahr 2025 waren mit mehr als 13.000 zusätzlichen Notaufnahmen in 19 Bundesstaaten verbunden. Eine neue Nature Health-Studie bringt zwei Hitzewellen im Jahr 2025 mit 13.000 übermäßigen Notaufnahmen in 19 Bundesstaaten in Verbindung, wobei ein Großteil der Belastung auf Nierenerkrankungen zurückzuführen ist.","Two 2025 Heat Waves Were Linked to More Than 13,000 Extra Emergency Room Visits in 19 States. A new Nature Health study links two 2025 heat waves to 13,000 excess ER visits across 19 states, with kidney disease driving much of the burden.","Duae 2025 undae Caloris coniunctae sunt plusquam 13,000 extra tumultuariam conclave Visitationes in 19 Americae. Nova Natura Studiorum Salus coniungit duas 2025 undas caloris ad 13,000 excessus ER per 19 civitates visitat, cum renibus morbo multum oneris incessus.",2026-09-05 10:56:44+00:00
9bc71820aa1a268bbbc2bf79c774f1e7,2026-09-04T07:30:00Z,'+heat stroke',economictimes.indiatimes.com,en,0.3,"In 2007, Oak Ridge built a roof with phase-change material between foil layers; attic temperatures fell about 22°F, with utility savings estimated at 8%","Developed by Oak Ridge National Laboratory, innovative attic technology utilizing phase change materials has proven to lower attic temperatures and reduce cooling energy use significantly. Research conducted almost twenty years ago highlighted its potential f…",https://economictimes.indiatimes.com/news/international/us/in-2007-oak-ridge-built-a-roof-with-phase-change-material-between-foil-layers-summer-attic-temperatures-fell-about-22f-and-projected-utility-bills-dropped-8/articleshow/133725549.cms,"https://img.etimg.com/thumb/msid-133725593,width-1200,height-630,imgsize-254064,overlay-economictimes/articleshow.jpg",http://web.archive.org/web/20260904085211/https://economictimes.indiatimes.com/news/international/us/in-2007-oak-ridge-built-a-roof-with-phase-change-material-between-foil-layers-summer-attic-temperatures-fell-about-22f-and-projected-utility-bills-dropped-8/articleshow/133725549.cms,"As the summer season approaches and heat starts rising all over the US, air conditioners have to work overtime, causing electric bills to go up. In several cases, a fair share of the load on your AC … [+4617 chars]",,"Im Jahr 2007 baute Oak Ridge ein Dach mit Phasenwechselmaterial zwischen Folienschichten; Die Dachbodentemperaturen sanken um etwa 22 °F, wobei die Einsparungen bei den Energiekosten auf 8 % geschätzt wurden. Die vom Oak Ridge National Laboratory entwickelte innovative Dachbodentechnologie unter Verwendung von Phasenwechselmaterialien senkt nachweislich die Dachbodentemperaturen und reduziert den Kühlenergieverbrauch erheblich. Vor fast zwanzig Jahren durchgeführte Untersuchungen haben sein Potenzial für … aufgezeigt.","In 2007, Oak Ridge built a roof with phase-change material between foil layers; attic temperatures fell about 22°F, with utility savings estimated at 8%. Developed by Oak Ridge National Laboratory, innovative attic technology utilizing phase change materials has proven to lower attic temperatures and reduce cooling energy use significantly. Research conducted almost twenty years ago highlighted its potential f…","Anno 2007, Quercus Ridge tectum cum materia mutationis inter claua strata aedificavit; Atticae temperaturae circiter 22°F ceciderunt, cum utilitate peculii ad 8% aestimata sunt. Developed by Oak Ridge National Laboratory, innovative Attica technology adhibendis phase change material has proved to lower attic temperature and reduce cooling energy use significantly significant. Investigatio peracta viginti fere annos suam potentiam potentialem f…",2026-09-07 13:02:58+00:00
23b81d3eecbb938062e964d14f362d13,2026-09-04T14:03:10Z,'+heat climate change',www.rte.ie,en,0.3,Spain equals September heat record at 45.7C,"Spain registered its joint-highest temperature for September on record with 45.7C measured in a southwestern town as exceptional heat hits the country, weather agency AEMET said.",https://www.rte.ie/news/europe/2026/0904/1590357-spain-weather/,https://www.rte.ie/images/0024f4cf-1600.jpg,http://web.archive.org/web/20260905105529/https://www.rte.ie/news/europe/2026/0904/1590357-spain-weather/,"Spain registered its joint-highest temperature for September on record with 45.7C measured in a southwestern town as exceptional heat hits the country, weather agency AEMET said.
Yesterday's reading… [+1252 chars]",,"Spanien erreicht mit 45,7 °C den September-Hitzerekord. Spanien verzeichnete im September mit 45,7 °C in einer Stadt im Südwesten die höchste Temperatur seit Beginn der Aufzeichnungen, da das Land von außergewöhnlicher Hitze heimgesucht wird, teilte die Wetteragentur AEMET mit.","Spain equals September heat record at 45.7C. Spain registered its joint-highest temperature for September on record with 45.7C measured in a southwestern town as exceptional heat hits the country, weather agency AEMET said.","Hispania adaequet Septembri caloris recordum 45.7C. Hispania temperatura summa commissura descripserunt in mense Septembri cum 45.7C in oppido meridionali mensus est, quod eximii caloris patriam ferit, propellente tempestatem AEMET dixit.",2026-09-07 13:02:58+00:00
